budget,genres,movie_id,original_language,original_title,popularity,release_date,revenue,runtime,movie_name,vote_average,vote_count,Director,Producer,Actor_1,Actor_2,company_name
22000000,Fantasy|Action|Thriller,277,en,Underworld,81.829237,2003-09-19,95708457,121.0,Underworld,6.6,2512,Len Wiseman,Richard S. Wright,Kate Beckinsale,Scott Speedman,Lakeshore Entertainment
25000000,Drama|Crime,278,en,The Shawshank Redemption,136.747729,1994-09-23,28341469,142.0,The Shawshank Redemption,8.5,8205,Frank Darabont,Niki Marvin,Tim Robbins,Morgan Freeman,Castle Rock Entertainment
18000000,Drama|History|Music,279,en,Amadeus,31.82675,1984-10-26,51973029,160.0,Amadeus,7.8,1076,Miloš Forman,Saul Zaentz,F. Murray Abraham,Tom Hulce,Warner Bros.
100000000,Action|Thriller|Science Fiction,280,en,Terminator 2: Judgment Day,101.74155,1991-07-01,520000000,137.0,Terminator 2: Judgment Day,7.7,4185,James Cameron,James Cameron,Arnold Schwarzenegger,Linda Hamilton,Lightstorm Entertainment
3000000,Comedy|Drama|Romance,284,en,The Apartment,22.889294,1960-06-15,25000000,125.0,The Apartment,8.1,483,Billy Wilder,Billy Wilder,Jack Lemmon,Shirley MacLaine,United Artists
300000000,Adventure|Fantasy|Action,285,en,Pirates of the Caribbean: At World's End,139.082615,2007-05-19,961000000,169.0,Pirates of the Caribbean: At World's End,6.9,4500,Gore Verbinski,Pat Sandston,Johnny Depp,Orlando Bloom,Walt Disney Pictures
730000,Western,288,en,High Noon,18.644023,1952-03-27,8000000,85.0,High Noon,7.6,334,Fred Zinnemann,Stanley Kramer,Gary Cooper,Grace Kelly,United Artists
878000,Drama|Romance,289,en,Casablanca,43.729123,1942-11-26,10462500,102.0,Casablanca,7.9,1422,Michael Curtiz,Hal B. Wallis,Humphrey Bogart,Ingrid Bergman,Warner Bros.
2600000,Documentary,291,en,Riding Giants,0.895946,2004-07-09,3166000,105.0,Riding Giants,7.6,23,Stacy Peralta,Agi Orsi,Jeff Clark,Darrick Doerner,
3000000,Comedy|Documentary|Music,292,en,Dave Chappelle's Block Party,1.697846,2005-09-12,11718595,100.0,Dave Chappelle's Block Party,6.4,28,Michel Gondry,Bob Yari,Dave Chappelle,Erykah Badu,Yari Film Group
200000000,Action|Thriller|Science Fiction,296,en,Terminator 3: Rise of the Machines,69.405188,2003-07-02,435000000,109.0,Terminator 3: Rise of the Machines,5.9,2143,Jonathan Mostow,Colin Wilson,Arnold Schwarzenegger,Nick Stahl,Columbia Pictures
90000000,Fantasy|Drama|Mystery,297,en,Meet Joe Black,36.069611,1998-11-12,142940100,178.0,Meet Joe Black,6.9,1147,Martin Brest,Celia D. Costas,Brad Pitt,Anthony Hopkins,Universal Pictures
85000000,Crime|Thriller,298,en,Ocean's Thirteen,42.069993,2007-06-07,311312624,122.0,Ocean's Thirteen,6.5,1999,Steven Soderbergh,Jerry Weintraub,George Clooney,Brad Pitt,Village Roadshow Pictures
7800000,Thriller|Crime,302,en,Swimming Pool,11.000654,2003-05-18,22441323,102.0,Swimming Pool,6.4,153,François Ozon,Marc Missonnier,Charlotte Rampling,Ludivine Sagnier,France 2 Cinéma
50000000,Action|Comedy|Crime,306,en,Beverly Hills Cop III,20.333953,1994-05-24,119208989,104.0,Beverly Hills Cop III,5.5,434,John Landis,Robert Rehme,Eddie Murphy,Judge Reinhold,Paramount Pictures
1300000,Drama,309,da,Festen,10.240917,1998-05-20,0,105.0,The Celebration,7.7,207,Thomas Vinterberg,Birgitte Hald,Ulrich Thomsen,Henning Moritzen,Nordic Film
80000000,Fantasy|Comedy,310,en,Bruce Almighty,109.684788,2003-05-23,484572835,101.0,Bruce Almighty,6.4,3012,Tom Shadyac,Mark O'Keefe,Jim Carrey,Jennifer Aniston,Universal Pictures
30000000,Drama|Crime,311,en,Once Upon a Time in America,49.336397,1984-02-16,0,229.0,Once Upon a Time in America,8.2,1069,Sergio Leone,Arnon Milchan,Robert De Niro,James Woods,Warner Bros.
100000000,Action|Crime,314,en,Catwoman,32.271938,2004-07-22,82102379,104.0,Catwoman,4.2,808,Pitof,Edward McDonnell,Halle Berry,Benjamin Bratt,Village Roadshow Pictures
12500000,Action|Thriller|Crime|Romance,319,en,True Romance,35.268557,1993-09-09,12281551,120.0,True Romance,7.5,749,Tony Scott,Bill Unger,Christian Slater,Patricia Arquette,Davis-Films
46000000,Crime|Mystery|Thriller,320,en,Insomnia,41.322708,2002-05-24,113714830,118.0,Insomnia,6.8,1148,Christopher Nolan,Andrew A. Kosove,Al Pacino,Robin Williams,Section Eight
4361898,Comedy|Romance,321,en,Mambo Italiano,2.080741,2003-06-06,3031801,92.0,Mambo Italiano,5.6,28,Émile Gaudreault,Denise Robert,Luke Kirby,Ginette Reno,icon
25000000,Thriller|Crime|Drama|Mystery,322,en,Mystic River,31.242999,2003-10-07,156822020,138.0,Mystic River,7.6,1422,Clint Eastwood,Robert Lorenz,Sean Penn,Tim Robbins,Village Roadshow Pictures
33000000,Action|Crime|Horror|Thriller,326,en,Snakes on a Plane,19.642328,2006-08-06,62022014,105.0,Snakes on a Plane,5.1,497,David R. Ellis,,Samuel L. Jackson,Julianna Margulies,New Line Cinema
12000000,Crime|Drama|Thriller,327,ja,Brother,5.327714,2000-09-09,15250000,114.0,Brother,6.8,107,Takeshi Kitano,Masayuki Mori,Takeshi Kitano,Omar Epps,Bandai Visual Company
63000000,Adventure|Science Fiction,329,en,Jurassic Park,40.413191,1993-06-11,920100000,127.0,Jurassic Park,7.6,4856,Steven Spielberg,Gerald R. Molen,Sam Neill,Laura Dern,Universal Pictures
73000000,Adventure|Action|Science Fiction,330,en,The Lost World: Jurassic Park,2.502487,1997-05-23,229074524,129.0,The Lost World: Jurassic Park,6.2,2487,Steven Spielberg,Gerald R. Molen,Jeff Goldblum,Julianne Moore,Universal Pictures
93000000,Adventure|Action|Thriller|Science Fiction,331,en,Jurassic Park III,1.859364,2001-07-18,368780809,92.0,Jurassic Park III,5.7,2077,Joe Johnston,Kathleen Kennedy,Sam Neill,William H. Macy,Universal Studios
75000000,Action|Adventure|Comedy|Family,332,en,Inspector Gadget,17.561955,1999-07-23,0,78.0,Inspector Gadget,4.3,318,David Kellogg,,Matthew Broderick,Rupert Everett,Walt Disney Pictures
37000000,Drama,334,en,Magnolia,30.993736,1999-12-08,48451803,188.0,Magnolia,7.5,825,Paul Thomas Anderson,JoAnne Sellar,Julianne Moore,William H. Macy,New Line Cinema
5000000,Western,335,it,C'era una volta il West,49.333137,1968-12-21,5321508,175.0,Once Upon a Time in the West,8.1,1128,Sergio Leone,Fulvio Morsella,Henry Fonda,Claudia Cardinale,Paramount Pictures
4800000,Comedy|Drama|Romance,338,de,"Good bye, Lenin!",11.086001,2003-02-09,79384880,121.0,"Good bye, Lenin!",7.4,586,Wolfgang Becker,Manuela Stehr,Daniel Brühl,Katrin Sass,WDR
2700000,Comedy|Drama,342,de,Sommersturm,3.120747,2004-09-02,0,98.0,Summer Storm,6.7,59,Marco Kreuzpaintner,Ulrike Putz,Robert Stadlober,Kostja Ullmann,Claussen + Wöbke Filmproduktion GmbH
65000000,Mystery|Drama,345,en,Eyes Wide Shut,27.870312,1999-07-14,162091208,159.0,Eyes Wide Shut,7.1,1234,Stanley Kubrick,Brian W. Cook,Tom Cruise,Nicole Kidman,Hobby Films
2000000,Action|Drama,346,ja,七人の侍,39.756748,1954-04-26,271841,207.0,Seven Samurai,8.2,878,Akira Kurosawa,Sôjirô Motoki,Toshirō Mifune,Takashi Shimura,Toho Company
11000000,Horror|Action|Thriller|Science Fiction,348,en,Alien,94.184658,1979-05-25,104931801,117.0,Alien,7.9,4470,Ridley Scott,Ivor Powell,Tom Skerritt,Sigourney Weaver,Twentieth Century Fox Film Corporation
35000000,Comedy|Drama|Romance,350,en,The Devil Wears Prada,83.893257,2006-06-30,326551094,109.0,The Devil Wears Prada,7.0,3088,David Frankel,Wendy Finerman,Meryl Streep,Anne Hathaway,Twentieth Century Fox Film Corporation
80000000,Action|Fantasy,364,en,Batman Returns,59.113174,1992-06-19,280000000,126.0,Batman Returns,6.6,1673,Tim Burton,Denise Di Novi,Michael Keaton,Danny DeVito,PolyGram Filmed Entertainment
1800000,Horror,377,en,A Nightmare on Elm Street,38.204158,1984-11-14,25504513,91.0,A Nightmare on Elm Street,7.2,1180,Wes Craven,Sara Risher,John Saxon,Ronee Blakley,New Line Cinema
25000000,Drama,380,en,Rain Man,49.510658,1988-12-11,412800000,133.0,Rain Man,7.6,1709,Barry Levinson,Mark Johnson,Dustin Hoffman,Tom Cruise,United Artists
14000000,Action|Drama|History|War|Adventure,387,de,Das Boot,26.967494,1981-09-16,85000000,149.0,Das Boot,7.9,613,Wolfgang Petersen,Ortwin Freyermuth,Jürgen Prochnow,Herbert Grönemeyer,Radiant Film GmbH
45000000,Crime|Drama|Thriller,388,en,Inside Man,45.220386,2006-03-23,184376254,129.0,Inside Man,7.3,1630,Spike Lee,Brian Grazer,Denzel Washington,Clive Owen,Imagine Entertainment
350000,Drama,389,en,12 Angry Men,59.259204,1957-03-25,1000000,96.0,12 Angry Men,8.2,2078,Sidney Lumet,Reginald Rose,Henry Fonda,Martin Balsam,United Artists
200000,Western,391,it,Per un pugno di dollari,38.771062,1964-09-12,14500000,99.0,A Fistful of Dollars,7.6,883,Sergio Leone,Giorgio Papi,Clint Eastwood,Marianne Koch,United Artists
25000000,Comedy|Drama|Romance,392,en,Chocolat,28.727731,2000-12-14,152500343,121.0,Chocolat,6.8,951,Lasse Hallström,Leslie Holleran,Juliette Binoche,Alfred Molina,Miramax Films
30000000,Action|Crime|Thriller,393,en,Kill Bill: Vol. 2,50.622607,2004-04-16,152159461,136.0,Kill Bill: Vol. 2,7.6,3948,Quentin Tarantino,Lawrence Bender,Uma Thurman,David Carradine,Miramax Films
70000000,Adventure|Science Fiction|Action,395,en,AVP: Alien vs. Predator,42.957216,2004-08-12,171183863,101.0,AVP: Alien vs. Predator,5.5,1217,Paul W.S. Anderson,Gordon Carroll,Sanaa Lathan,Raoul Bova,Impact Pictures
7000000,Crime|Drama,398,en,Capote,17.434862,2005-09-30,49084830,114.0,Capote,6.8,384,Bennett Miller,William Vince,Philip Seymour Hoffman,Allie Mickelson,Sony Pictures Classics
8000000,Drama|Crime,400,en,Things to Do in Denver When You're Dead,6.932221,1995-12-01,529766,116.0,Things to Do in Denver When You're Dead,6.7,85,Gary Fleder,Cary Woods,Andy García,Christopher Lloyd,Miramax Films
2500000,Comedy|Drama|Romance,401,en,Garden State,30.583959,2004-07-28,26781723,102.0,Garden State,7.1,618,Zach Braff,Richard Klubeck,Zach Braff,Natalie Portman,Fox Searchlight Pictures
7500000,Comedy|Drama,403,en,Driving Miss Daisy,19.585801,1989-12-13,145793296,99.0,Driving Miss Daisy,7.0,350,Bruce Beresford,Lili Fini Zanuck,Morgan Freeman,Jessica Tandy,The Zanuck Company
10000000,Drama,404,en,The Straight Story,15.280261,1999-10-15,0,112.0,The Straight Story,7.7,306,David Lynch,Neal Edelstein,Richard Farnsworth,Sissy Spacek,Walt Disney Pictures
1488423,Fantasy|Animation|Family,408,en,Snow White and the Seven Dwarfs,80.171283,1937-12-20,184925486,83.0,Snow White and the Seven Dwarfs,6.9,1914,David Hand,Walt Disney,Adriana Caselotti,Lucille La Verne,Walt Disney Productions
27000000,Drama|Romance|War,409,en,The English Patient,29.381878,1996-11-14,231976425,162.0,The English Patient,7.0,542,Anthony Minghella,Steve E. Andrews,Ralph Fiennes,Juliette Binoche,Miramax Films
180000000,Adventure|Family|Fantasy,411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",67.391328,2005-12-07,748806957,143.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629,Andrew Adamson,K.C. Hodenfield,William Moseley,Anna Popplewell,Walt Disney
100000000,Action|Crime|Fantasy,414,en,Batman Forever,48.205606,1995-05-31,336529144,121.0,Batman Forever,5.2,1498,Joel Schumacher,Peter Macgregor-Scott,Val Kilmer,Tommy Lee Jones,Warner Bros.
125000000,Action|Crime|Fantasy,415,en,Batman & Robin,50.073575,1997-06-20,238207122,125.0,Batman & Robin,4.2,1418,Joel Schumacher,Peter Macgregor-Scott,George Clooney,Chris O'Donnell,PolyGram Filmed Entertainment
50000000,Adventure|Comedy|Drama,421,en,The Life Aquatic with Steve Zissou,25.237969,2004-12-10,34808403,119.0,The Life Aquatic with Steve Zissou,7.1,775,Wes Anderson,Dan Beers,Bill Murray,Anjelica Huston,Touchstone Pictures
35000000,Drama|War,423,en,The Pianist,50.587541,2002-09-24,120072577,150.0,The Pianist,8.0,1864,Roman Polanski,Alain Sarde,Adrien Brody,Thomas Kretschmann,Bac Films
22000000,Drama|History|War,424,en,Schindler's List,104.469351,1993-11-29,321365567,195.0,Schindler's List,8.3,4329,Steven Spielberg,Gerald R. Molen,Liam Neeson,Ben Kingsley,Universal Pictures
59000000,Animation|Comedy|Family|Adventure,425,en,Ice Age,99.561972,2002-03-10,383257136,81.0,Ice Age,7.1,3857,Chris Wedge,Lori Forte,Ray Romano,,Twentieth Century Fox Film Corporation
1200000,Western,429,it,"Il buono, il brutto, il cattivo",88.377076,1966-12-23,6000000,161.0,"The Good, the Bad and the Ugly",8.1,2311,Sergio Leone,Alberto Grimaldi,Eli Wallach,Clint Eastwood,United Artists
250000,Thriller|Science Fiction|Mystery,431,en,Cube,44.656151,1997-09-09,501818,90.0,Cube,6.9,1069,Vincenzo Natali,Betty Orr,Nicole de Boer,Nicky Guadagni,Téléfilm Canada
6000000,Comedy|Family|Fantasy,433,en,Mary Poppins,59.961523,1964-08-27,102272727,139.0,Mary Poppins,7.4,1183,Robert Stevenson,Bill Walsh,Julie Andrews,Dick Van Dyke,Walt Disney Productions
125000000,Action|Adventure|Science Fiction|Thriller,435,en,The Day After Tomorrow,41.380094,2004-05-26,544272402,124.0,The Day After Tomorrow,6.2,2392,Roland Emmerich,Mark Gordon,Dennis Quaid,Jake Gyllenhaal,Lions Gate Films
0,Drama|Thriller|Crime,436,es,"María, llena eres de gracia",3.027892,2004-01-18,0,101.0,Maria Full of Grace,6.9,101,Joshua Marston,Jaime Osorio Gómez,Catalina Sandino Moreno,Guilied Lopez,Fine Line Features
40000000,Fantasy|Action|Science Fiction|Thriller|Horror,440,en,Aliens vs Predator: Requiem,39.381913,2007-12-25,41797066,94.0,Aliens vs Predator: Requiem,4.9,740,Greg Strause,John Davis,Steven Pasquale,Reiko Aylesworth,Twentieth Century Fox Film Corporation
3600000,Drama|Romance,451,en,Leaving Las Vegas,22.030517,1995-10-27,49800000,112.0,Leaving Las Vegas,7.1,360,Mike Figgis,Annie Stewart,Nicolas Cage,Elisabeth Shue,United Artists
60000000,Drama|Romance,453,en,A Beautiful Mind,59.248437,2001-12-11,313542341,135.0,A Beautiful Mind,7.7,3009,Ron Howard,Kathleen McGill,Russell Crowe,Jennifer Connelly,Imagine Entertainment
14500000,Drama|Romance,454,en,Romeo + Juliet,41.493042,1996-10-31,147298761,120.0,Romeo + Juliet,6.7,1374,Baz Luhrmann,Martin Brown,Leonardo DiCaprio,Claire Danes,Bazmark Films
3500159,Comedy|Drama|Romance,455,en,Bend It Like Beckham,22.054546,2002-04-11,76578641,112.0,Bend It Like Beckham,6.2,578,Gurinder Chadha,Paul Mayeda Berges,Parminder Nagra,Keira Knightley,Fox Searchlight Pictures
52000000,Drama,462,en,Erin Brockovich,30.347332,2000-03-17,256271286,131.0,Erin Brockovich,7.1,716,Steven Soderbergh,Stacey Sher,Julia Roberts,Albert Finney,Jersey Films
0,Romance|Drama|Comedy|Music,464,sv,Så som i himmelen,4.321249,2004-09-03,0,132.0,As It Is in Heaven,6.9,42,Kay Pollak,Peter Possne,Michael Nyqvist,Frida Hallgren,GF Studios AB
2500000,Drama|Romance,468,en,My Own Private Idaho,10.363642,1991-10-17,0,104.0,My Own Private Idaho,7.1,212,Gus Van Sant,Laurie Parker,River Phoenix,Keanu Reeves,Fine Line Features
20000000,Drama|Crime|Thriller,470,en,21 Grams,32.243357,2003-09-06,60427839,124.0,21 Grams,7.2,918,Alejandro González Iñárritu,Robert Salerno,Sean Penn,Naomi Watts,This Is That Productions
60000,Mystery|Drama|Thriller,473,en,Pi,27.788067,1998-07-10,3221152,84.0,Pi,7.1,586,Darren Aronofsky,Eric Watson,Sean Gullette,Mark Margolis,Truth and Soul Pictures Inc
46000000,Action|Adventure|Crime|Thriller,479,en,Shaft,19.643365,2000-06-15,107196498,99.0,Shaft,5.5,308,John Singleton,Mark Roybal,Samuel L. Jackson,Jeffrey Wright,Paramount Pictures
0,Comedy|Drama|Romance,480,hi,Monsoon Wedding,8.109958,2001-08-30,0,114.0,Monsoon Wedding,6.8,57,Mira Nair,Robyn Aronstam,Naseeruddin Shah,Lillete Dubey,IFC Films
10000000,Drama,489,en,Good Will Hunting,43.734886,1997-12-05,225933435,126.0,Good Will Hunting,7.9,2811,Gus Van Sant,Lawrence Bender,Robin Williams,Matt Damon,Miramax Films
13000000,Fantasy|Drama|Comedy,492,en,Being John Malkovich,27.546914,1999-09-30,22863596,112.0,Being John Malkovich,7.3,1101,Spike Jonze,Michael Stipe,John Cusack,Cameron Diaz,Gramercy Pictures
18000000,Comedy,496,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,29.487784,2006-11-01,261572744,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,Larry Charles,Jay Roach,Sacha Baron Cohen,Ken Davitian,Twentieth Century Fox Film Corporation
60000000,Fantasy|Drama|Crime,497,en,The Green Mile,103.698022,1999-12-10,284600000,189.0,The Green Mile,8.2,4048,Frank Darabont,Frank Darabont,Tom Hanks,Michael Clarke Duncan,Castle Rock Entertainment
1200000,Crime|Thriller,500,en,Reservoir Dogs,66.925866,1992-09-02,14661007,99.0,Reservoir Dogs,8.0,3697,Quentin Tarantino,Lawrence Bender,Harvey Keitel,Tim Roth,Live Entertainment
160000000,Adventure|Action|Drama|Thriller,503,en,Poseidon,21.133748,2006-05-12,181674817,99.0,Poseidon,5.5,583,Wolfgang Petersen,Jon Jashni,Kurt Russell,Richard Dreyfuss,Virtual Studios
8000000,Crime|Drama,504,en,Monster,19.683187,2003-11-16,60378584,110.0,Monster,7.0,485,Patty Jenkins,David Alvarado,Charlize Theron,Christina Ricci,Newmarket Films
1500000,Action|Crime|Drama|Thriller,507,en,Killing Zoe,5.817519,1993-10-01,418961,96.0,Killing Zoe,6.1,111,Roger Avary,Samuel Hadida,Eric Stoltz,Julie Delpy,Live Entertainment
40000000,Comedy|Romance|Drama,508,en,Love Actually,37.073127,2003-09-07,244931766,135.0,Love Actually,7.0,1869,Richard Curtis,Duncan Kenworthy,Keira Knightley,Heike Makatsch,Universal Pictures
42000000,Romance|Comedy|Drama,509,en,Notting Hill,28.969151,1999-05-13,363889678,124.0,Notting Hill,7.0,1262,Roger Michell,Duncan Kenworthy,Julia Roberts,Hugh Grant,Bookshop Productions
3000000,Drama,510,en,One Flew Over the Cuckoo's Nest,127.525581,1975-11-18,108981275,133.0,One Flew Over the Cuckoo's Nest,8.2,2919,Miloš Forman,Michael Douglas,Jack Nicholson,Louise Fletcher,United Artists
4000000,Comedy|Mystery,512,en,Scoop,17.229537,2006-07-27,31584901,96.0,Scoop,6.4,420,Woody Allen,Jack Rollins,Scarlett Johansson,Hugh Jackman,BBC Films
18000000,Comedy|Drama|History,522,en,Ed Wood,24.548633,1994-09-27,5887457,127.0,Ed Wood,7.3,630,Tim Burton,Michael Flynn,Johnny Depp,Martin Landau,Touchstone Pictures
52000000,Drama|Crime,524,en,Casino,40.06688,1995-11-22,116112375,178.0,Casino,7.8,1307,Martin Scorsese,Joseph P. Reidy,Robert De Niro,Sharon Stone,Universal Pictures
27000000,Music|Comedy|Action|Crime,525,en,The Blues Brothers,44.714264,1980-06-17,115229890,133.0,The Blues Brothers,7.5,1065,John Landis,Robert K. Weiss,Dan Aykroyd,John Belushi,Universal Pictures
20000000,Adventure|Drama|Fantasy|Romance,526,en,Ladyhawke,14.370111,1985-03-27,18432000,121.0,Ladyhawke,6.8,260,Richard Donner,Lauren Shuler Donner,Matthew Broderick,Rutger Hauer,Twentieth Century Fox Film Corporation
30000000,Adventure|Animation|Comedy|Family,533,en,The Curse of the Were-Rabbit,30.380747,2005-09-04,192452832,85.0,The Curse of the Were-Rabbit,6.8,643,Steve Box,Claire Jennings,Peter Sallis,Helena Bonham Carter,Aardman Animations
200000000,Action|Science Fiction|Thriller,534,en,Terminator Salvation,71.862892,2009-05-20,371353001,115.0,Terminator Salvation,5.9,2463,McG,Victor Kubicek,Christian Bale,Sam Worthington,Columbia Pictures
4000000,Drama|Music|Romance,535,en,Flashdance,18.422323,1983-04-14,92921203,95.0,Flashdance,6.1,302,Adrian Lyne,Don Simpson,Jennifer Beals,Michael Nouri,Paramount Pictures
806948,Drama|Horror|Thriller,539,en,Psycho,93.067866,1960-06-16,32000000,109.0,Psycho,8.2,2320,Alfred Hitchcock,Alfred Hitchcock,Anthony Perkins,Vera Miles,Paramount Pictures
3500000,Action,540,en,D.E.B.S.,6.396936,2004-01-21,0,91.0,D.E.B.S.,5.6,90,Angela Robinson,Jasmine Kosovic,Sara Foster,Meagan Good,Destination Films
1800000,Drama|Romance,542,es,El Crimen del Padre Amaro,2.179428,2002-10-01,0,118.0,The Crime of Padre Amaro,6.2,36,Carlos Carrera,Atahualpa Lichy,Gael García Bernal,Ana Claudia Talancón,Instituto Mexicano de Cinematografía
23000000,Romance|Comedy,544,en,There's Something About Mary,57.110486,1998-07-15,369884651,119.0,There's Something About Mary,6.5,1590,Peter Farrelly,Charles B. Wessler,Cameron Diaz,Ben Stiller,Twentieth Century Fox Film Corporation
1000000,Drama,546,en,Transamerica,9.773398,2005-12-23,13350369,103.0,Transamerica,6.9,144,Duncan Tucker,Lucy Cooper,Felicity Huffman,Kevin Zegers,IFC Films
60000000,Drama|Romance,547,en,The Horse Whisperer,12.867352,1998-05-14,186883563,170.0,The Horse Whisperer,6.7,292,Robert Redford,Karen Tenkhoff,Robert Redford,Kristin Scott Thomas,Wildwood Enterprises
2962051,Drama|History,549,en,Basquiat,3.636634,1996-08-09,3011195,108.0,Basquiat,6.6,94,Julian Schnabel,Randy Ostrow,Jeffrey Wright,David Bowie,Miramax
